person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
22,11.141876276228,MORTGAGE,6.0,PERSONAL,C,8.962007209588313,12.41,0.11,1,3,0
22,11.407576060361786,MORTGAGE,6.0,MEDICAL,B,8.699681400989514,9.25,0.07,0,2,0
41,11.813037464800539,MORTGAGE,2.0,MEDICAL,B,9.90353755128617,9.25,0.15,0,13,0
21,10.985309671896763,MORTGAGE,5.0,PERSONAL,B,8.630700432209832,11.49,0.09,0,4,0
23,10.949560156359622,RENT,3.0,PERSONAL,B,8.476579508530941,10.38,0.08,0,3,0
26,10.858941303591607,RENT,8.0,MEDICAL,C,9.036106025364846,13.99,0.16,1,2,0
30,12.013706813470414,MORTGAGE,3.0,EDUCATION,D,8.517393171418904,15.62,0.03,1,10,0
42,11.320565693461432,RENT,3.0,DEBTCONSOLIDATION,A,7.853993087224244,6.76,0.03,0,11,0
45,10.933124826700707,MORTGAGE,8.0,DEBTCONSOLIDATION,D,8.853808274977197,16.29,0.13,1,12,1
41,10.679135954607817,RENT,4.0,MEDICAL,C,9.61587214452889,12.73,0.35,0,15,1
29,10.691967639914864,MORTGAGE,13.0,MEDICAL,A,10.085850775128717,6.91,0.55,0,8,0
33,10.434145214930487,MORTGAGE,8.0,HOMEIMPROVEMENT,D,8.699681400989514,14.11,0.18,0,9,1
22,11.225256725762893,MORTGAGE,6.0,DEBTCONSOLIDATION,A,9.798182590890704,5.79,0.24,0,2,0
26,11.820417517632333,RENT,2.0,PERSONAL,C,9.392745258631441,14.72,0.09,1,2,0
30,11.225256725762893,RENT,6.0,MEDICAL,C,9.32375833901174,13.16,0.15,1,5,0
24,10.65143063618168,MORTGAGE,3.0,PERSONAL,C,8.987321812850125,12.84,0.19,0,2,0
34,12.301387370778713,MORTGAGE,13.0,DEBTCONSOLIDATION,C,9.330431852234003,12.99,0.05,0,8,0
31,10.863795169827057,RENT,7.0,HOMEIMPROVEMENT,A,8.853808274977197,7.49,0.13,0,7,0
24,11.608244735642321,RENT,1.0,PERSONAL,B,9.90353755128617,10.38,0.18,0,4,0
23,11.156264806643742,RENT,1.0,EDUCATION,A,8.160803920954665,5.42,0.05,0,3,0
28,10.308985993422082,RENT,1.0,EDUCATION,C,8.476579508530941,13.47,0.16,0,8,0
32,10.968215530759236,OWN,3.0,VENTURE,C,8.987321812850125,13.85,0.14,0,10,0
25,10.404293143019792,MORTGAGE,4.0,EDUCATION,A,8.38958706681109,8.0,0.13,0,3,0
27,10.085850775128717,RENT,4.0,DEBTCONSOLIDATION,B,8.853808274977197,10.75,0.29,0,10,0
29,10.494075844768336,MORTGAGE,2.0,PERSONAL,C,9.546884034617925,14.27,0.39,0,5,0
25,10.896757843893464,MORTGAGE,9.0,VENTURE,A,8.987321812850125,6.92,0.15,0,4,0
22,10.698920526636824,RENT,6.0,HOMEIMPROVEMENT,B,9.210440366976517,11.36,0.23,0,2,1
24,10.434027564411219,OWN,4.0,MEDICAL,B,8.537191877922927,11.12,0.15,0,4,0
23,10.668885624799978,RENT,7.0,VENTURE,A,8.881975184248867,8.0,0.17,0,2,0
24,10.34164570459081,RENT,0.0,HOMEIMPROVEMENT,D,7.313886831633462,15.99,0.05,1,2,1
28,11.446796346169297,RENT,1.0,HOMEIMPROVEMENT,B,8.630700432209832,11.99,0.06,0,10,0
32,10.985309671896763,RENT,1.0,PERSONAL,D,8.987321812850125,14.96,0.14,1,10,1
36,10.799595985047786,RENT,6.0,HOMEIMPROVEMENT,B,8.853808274977197,10.74,0.14,0,16,1
25,10.348205424565993,MORTGAGE,9.0,DEBTCONSOLIDATION,A,8.699681400989514,5.79,0.19,0,4,0
29,11.177466714598282,RENT,2.0,MEDICAL,C,9.210440366976517,13.57,0.14,0,6,0
24,10.819798284210286,RENT,3.0,PERSONAL,A,9.210440366976517,7.49,0.2,0,2,0
29,11.373674891823535,MORTGAGE,4.0,HOMEIMPROVEMENT,B,9.61587214452889,10.99,0.17,0,5,0
36,9.777981017296407,OWN,4.0,HOMEIMPROVEMENT,A,8.678631537293768,7.9,0.33,0,12,1
29,11.112462823634855,RENT,1.0,EDUCATION,C,9.61587214452889,13.57,0.22,0,9,0
22,10.596659732783579,MORTGAGE,1.0,PERSONAL,E,8.987321812850125,16.0,0.2,1,3,0
25,10.713884293146313,RENT,2.0,MEDICAL,A,9.305741456739435,6.99,0.24,0,4,0
51,11.502885230075814,RENT,2.0,HOMEIMPROVEMENT,B,9.105090961257085,11.49,0.09,0,22,0
27,11.06665398721974,RENT,3.0,MEDICAL,B,9.798182590890704,11.11,0.28,0,8,0
31,11.156264806643742,MORTGAGE,9.0,MEDICAL,A,9.798182590890704,8.9,0.26,0,10,0
31,10.385944565501662,MORTGAGE,4.0,VENTURE,C,8.922791623969637,13.48,0.23,0,5,0
30,11.775297421715827,MORTGAGE,14.0,MEDICAL,B,8.699681400989514,12.21,0.05,0,9,0
25,11.39640288460621,MORTGAGE,9.0,MEDICAL,A,9.546884034617925,7.49,0.16,0,2,0
29,11.744045122410057,MORTGAGE,2.0,EDUCATION,B,8.771990436532242,10.37,0.05,0,7,0
26,11.350418300109132,MORTGAGE,8.0,MEDICAL,A,9.61587214452889,7.88,0.18,0,4,0
21,11.002116507732017,RENT,6.0,EDUCATION,B,10.12667110305036,10.99,0.42,0,4,1
22,10.778977123006351,RENT,6.0,DEBTCONSOLIDATION,C,8.987321812850125,12.99,0.17,1,3,0
24,11.650519842481769,RENT,1.0,MEDICAL,B,8.131824785007195,12.21,0.03,0,4,1
27,10.616461869895815,RENT,11.0,PERSONAL,A,8.699681400989514,7.66,0.15,0,7,0
27,11.338583982516495,RENT,7.0,VENTURE,C,9.392745258631441,13.16,0.14,1,5,0
24,10.308985993422082,RENT,3.0,MEDICAL,A,9.210440366976517,5.79,0.33,0,4,1
24,11.461642696843066,OWN,8.0,PERSONAL,C,8.476579508530941,13.43,0.05,0,3,0
24,10.645448706505872,MORTGAGE,9.0,PERSONAL,A,9.305741456739435,5.42,0.26,0,4,0
23,9.825580063659602,RENT,4.0,EDUCATION,A,8.853808274977197,7.66,0.38,0,4,1
27,10.819798284210286,RENT,3.0,VENTURE,B,8.699681400989514,11.36,0.12,0,9,0
24,10.645448706505872,MORTGAGE,5.0,EDUCATION,A,8.497194544909547,6.03,0.12,0,4,0
23,10.839600519357369,RENT,7.0,PERSONAL,A,9.741027444837728,8.49,0.33,0,4,1
31,11.571203807011969,MORTGAGE,5.0,DEBTCONSOLIDATION,A,9.61587214452889,7.88,0.14,0,7,0
29,10.87806606028079,RENT,0.0,HOMEIMPROVEMENT,A,8.517393171418904,5.42,0.09,0,6,0
21,10.714439990727769,MORTGAGE,3.0,MEDICAL,A,8.412054873292933,7.14,0.1,0,2,0
22,10.958861735792912,RENT,1.0,EDUCATION,C,9.249657234353133,13.49,0.18,1,3,0
30,9.798182590890704,RENT,4.0,EDUCATION,B,7.783640596221253,11.49,0.13,0,10,0
22,10.778977123006351,MORTGAGE,2.0,EDUCATION,C,8.853808274977197,13.48,0.15,0,3,0
27,10.839600519357369,MORTGAGE,1.0,HOMEIMPROVEMENT,A,9.210440366976517,6.99,0.2,0,5,1
37,10.778977123006351,OWN,8.0,PERSONAL,A,7.824445930877619,6.03,0.05,0,11,0
29,11.156264806643742,MORTGAGE,5.0,DEBTCONSOLIDATION,C,9.210440366976517,13.85,0.14,0,7,0
23,10.757924157061597,MORTGAGE,1.0,VENTURE,A,8.699681400989514,5.99,0.13,0,2,0
24,11.775297421715827,RENT,7.0,MEDICAL,B,10.085850775128717,11.49,0.18,0,3,0
36,9.96763537235988,RENT,0.0,DEBTCONSOLIDATION,D,8.929435283803425,14.61,0.35,0,13,1
29,11.002116507732017,MORTGAGE,7.0,MEDICAL,A,9.04793908261736,6.92,0.14,0,7,0
32,11.461642696843066,RENT,16.0,HOMEIMPROVEMENT,A,8.294299608857235,7.49,0.04,0,8,0
22,11.002116507732017,MORTGAGE,7.0,VENTURE,B,8.699681400989514,10.38,0.1,0,2,0
33,10.884198048496515,RENT,8.0,MEDICAL,D,7.0909098220799835,16.29,0.02,0,7,1
22,10.859018228147887,MORTGAGE,6.0,PERSONAL,D,9.210440366976517,13.87,0.19,1,4,1
29,11.097425172408931,MORTGAGE,4.0,VENTURE,A,8.006700845440367,5.42,0.05,0,7,0
26,10.53212287826962,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8.853808274977197,6.54,0.19,0,4,0
26,10.819798284210286,MORTGAGE,10.0,DEBTCONSOLIDATION,A,8.594339400592892,8.9,0.11,0,2,0
25,11.350418300109132,MORTGAGE,5.0,DEBTCONSOLIDATION,C,8.922791623969637,11.03,0.09,1,3,0
22,9.61587214452889,RENT,3.0,EDUCATION,D,8.699681400989514,14.59,0.4,0,4,1
31,11.461642696843066,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8.517393171418904,6.03,0.05,0,5,0
24,10.268165387743457,OWN,8.0,VENTURE,B,8.699681400989514,10.74,0.21,0,2,0
24,11.225256725762893,MORTGAGE,8.0,DEBTCONSOLIDATION,C,9.392745258631441,12.61,0.16,0,4,0
25,10.596659732783579,RENT,5.0,PERSONAL,A,7.0909098220799835,8.0,0.03,0,4,0
28,11.0186455364637,MORTGAGE,12.0,PERSONAL,A,9.392745258631441,6.03,0.2,0,5,0
25,9.862717639992917,RENT,0.0,PERSONAL,C,7.509883061154913,12.68,0.1,1,2,0
28,10.308985993422082,OWN,1.0,HOMEIMPROVEMENT,C,8.922791623969637,12.98,0.25,0,8,0
33,11.918397239722838,MORTGAGE,17.0,VENTURE,A,9.546884034617925,6.62,0.09,0,7,0
35,11.23850177707664,RENT,2.0,PERSONAL,C,6.90875477931522,13.49,0.01,0,8,0
26,10.874285408908944,RENT,2.0,VENTURE,D,9.210440366976517,12.8,0.19,1,3,1
26,11.918397239722838,MORTGAGE,3.0,VENTURE,B,10.12667110305036,9.99,0.17,0,4,0
26,10.308985993422082,RENT,4.0,VENTURE,B,8.294299608857235,10.75,0.13,0,3,0
24,11.164091131524941,RENT,8.0,MEDICAL,D,9.105090961257085,15.05,0.11,1,2,1
32,11.46374572492597,MORTGAGE,15.0,MEDICAL,A,9.61587214452889,5.99,0.16,0,8,0
28,10.819878279410617,OWN,4.0,EDUCATION,A,9.210440366976517,7.49,0.2,0,5,0
28,10.645448706505872,RENT,3.0,EDUCATION,D,9.169622538697624,14.61,0.23,0,9,0
23,10.268165387743457,RENT,5.0,EDUCATION,B,7.937731775260109,10.38,0.1,0,2,0
25,10.385944565501662,MORTGAGE,2.0,DEBTCONSOLIDATION,A,8.476579508530941,7.29,0.15,0,4,0
25,10.70101727068921,RENT,4.0,PERSONAL,D,7.650168700845001,17.27,0.05,0,4,0
25,11.407576060361786,MORTGAGE,9.0,MEDICAL,A,8.699681400989514,6.99,0.07,0,3,0
29,12.206077645517674,OWN,13.0,EDUCATION,B,10.043292972227004,12.18,0.12,0,9,0
24,11.92504173829169,MORTGAGE,8.0,HOMEIMPROVEMENT,C,10.463131911491967,14.27,0.23,1,2,0
27,10.463131911491967,RENT,2.0,MEDICAL,A,8.699681400989514,9.32,0.17,0,10,0
34,10.422668175884853,MORTGAGE,0.0,PERSONAL,A,9.105090961257085,7.74,0.27,0,9,1
22,10.778977123006351,MORTGAGE,3.0,VENTURE,B,8.987321812850125,12.53,0.17,0,4,0
22,10.87806606028079,MORTGAGE,6.0,EDUCATION,C,10.12667110305036,13.8,0.47,0,3,1
25,11.407576060361786,MORTGAGE,4.0,VENTURE,B,9.210440366976517,10.0,0.11,0,2,0
23,11.242021843757266,MORTGAGE,7.0,DEBTCONSOLIDATION,B,9.61587214452889,11.89,0.2,0,2,1
35,10.596659732783579,MORTGAGE,18.0,MEDICAL,B,8.881975184248867,10.71,0.18,0,5,0
33,11.026808713825016,RENT,7.0,EDUCATION,A,8.699681400989514,5.79,0.1,0,10,0
23,10.915106645867503,RENT,5.0,VENTURE,B,9.90353755128617,12.53,0.36,0,3,1
26,11.0186455364637,MORTGAGE,5.0,VENTURE,B,9.862717639992917,11.48,0.31,0,3,0
39,11.389638560778947,MORTGAGE,20.0,MEDICAL,F,10.12667110305036,18.3,0.24,0,13,1
25,10.373522431293592,RENT,2.0,DEBTCONSOLIDATION,D,9.056722883310583,15.62,0.27,1,2,1
24,10.950824090522445,MORTGAGE,8.0,MEDICAL,F,9.90353755128617,19.13,0.35,1,3,1
25,10.085850775128717,OWN,0.0,MEDICAL,A,8.853808274977197,9.63,0.29,0,3,0
24,11.082157933374816,MORTGAGE,8.0,PERSONAL,B,9.210440366976517,11.99,0.15,0,4,0
25,12.128116509451258,RENT,6.0,VENTURE,C,9.61587214452889,15.27,0.08,0,2,0
23,11.461642696843066,RENT,4.0,PERSONAL,B,9.210440366976517,10.99,0.11,0,4,0
24,10.336989269338149,RENT,4.0,MEDICAL,A,9.32375833901174,5.79,0.36,0,4,1
23,11.060384472475045,MORTGAGE,4.0,DEBTCONSOLIDATION,B,9.90353755128617,10.99,0.31,0,3,1
21,10.36410350510914,RENT,0.0,DEBTCONSOLIDATION,B,8.881975184248867,11.71,0.23,0,4,1
25,10.985309671896763,MORTGAGE,7.0,EDUCATION,B,10.12667110305036,10.62,0.42,0,3,0
20,12.144223837203107,MORTGAGE,4.0,EDUCATION,A,7.601402334583733,8.59,0.01,0,4,0
30,10.645448706505872,RENT,4.0,MEDICAL,C,9.210440366976517,16.11,0.24,0,9,0
23,10.668978650219241,RENT,1.0,DEBTCONSOLIDATION,B,8.612685172875459,11.89,0.13,0,4,0
48,10.373522431293592,RENT,4.0,MEDICAL,A,8.987321812850125,6.62,0.25,0,14,0
22,10.373522431293592,MORTGAGE,0.0,VENTURE,A,8.846640813100485,7.74,0.22,0,3,0
38,10.819798284210286,RENT,8.0,MEDICAL,C,9.90353755128617,13.85,0.4,0,14,1
30,11.440365524765756,MORTGAGE,11.0,HOMEIMPROVEMENT,C,9.798182590890704,15.23,0.19,0,9,0
22,10.896757843893464,MORTGAGE,6.0,DEBTCONSOLIDATION,B,8.006700845440367,10.0,0.06,0,3,0
35,10.4955428715348,MORTGAGE,2.0,PERSONAL,D,8.006700845440367,11.86,0.08,0,8,0
23,11.362114203075018,RENT,0.0,VENTURE,B,8.476579508530941,9.62,0.06,0,3,0
24,12.055255569732177,MORTGAGE,6.0,DEBTCONSOLIDATION,C,9.90353755128617,13.47,0.12,1,4,1
38,11.407576060361786,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8.853808274977197,6.99,0.08,0,16,0
39,11.314486721293981,MORTGAGE,7.0,HOMEIMPROVEMENT,E,8.987321812850125,19.42,0.1,1,17,0
38,11.184435286790631,MORTGAGE,10.0,EDUCATION,C,9.61587214452889,13.49,0.21,0,17,0
23,10.434145214930487,OWN,7.0,VENTURE,A,9.301186055275759,7.29,0.32,0,2,0
22,10.12667110305036,OWN,6.0,VENTURE,A,9.472781556562168,7.88,0.52,0,3,0
30,10.635879484421974,MORTGAGE,2.0,EDUCATION,A,8.412054873292933,6.76,0.11,0,9,0
38,11.289794413577894,MORTGAGE,5.0,DEBTCONSOLIDATION,C,8.294299608857235,12.98,0.05,1,13,0
30,10.085850775128717,OWN,4.0,MEDICAL,A,8.922791623969637,7.88,0.31,0,9,0
37,11.002116507732017,RENT,1.0,PERSONAL,B,8.764209507142004,9.64,0.11,0,12,0
50,10.934908916663861,RENT,3.0,MEDICAL,D,8.699681400989514,16.49,0.09,1,14,1
28,11.251573687764477,MORTGAGE,4.0,DEBTCONSOLIDATION,B,7.8636512654486515,11.71,0.03,0,5,0
46,11.002116507732017,MORTGAGE,7.0,EDUCATION,A,8.188966863648876,6.99,0.06,0,12,0
32,11.156264806643742,RENT,2.0,EDUCATION,A,9.19532825185568,7.75,0.14,0,5,0
30,10.757924157061597,RENT,2.0,DEBTCONSOLIDATION,B,9.472781556562168,9.63,0.28,0,5,0
25,10.789339695269716,OTHER,1.0,PERSONAL,E,9.87822102528824,15.57,0.4,0,3,1
25,10.126511096649761,RENT,1.0,PERSONAL,C,8.343077871169383,14.26,0.17,1,2,0
26,11.112462823634855,RENT,2.0,VENTURE,B,8.936035096566041,10.0,0.11,0,4,0
26,10.714439990727769,RENT,5.0,DEBTCONSOLIDATION,A,8.853808274977197,8.9,0.16,0,4,0
24,10.518700218288165,MORTGAGE,0.0,MEDICAL,C,9.04793908261736,12.53,0.23,1,2,1
24,10.864005673985291,RENT,6.0,MEDICAL,B,9.392745258631441,9.99,0.23,0,4,1
27,10.778977123006351,RENT,4.0,MEDICAL,A,7.937731775260109,7.49,0.06,0,5,0
33,10.491301994830229,MORTGAGE,10.0,VENTURE,A,8.517393171418904,8.49,0.14,0,9,0
33,10.691967639914864,RENT,0.0,MEDICAL,D,9.105090961257085,15.21,0.2,1,6,1
23,10.819798284210286,OWN,4.0,PERSONAL,B,9.441531454869693,11.71,0.25,0,4,0
23,10.275085591132715,MORTGAGE,5.0,DEBTCONSOLIDATION,A,9.350189267092581,7.9,0.4,0,4,0
27,11.385103457032141,MORTGAGE,8.0,PERSONAL,B,9.575052927597383,11.71,0.16,0,6,0
30,10.944276500467035,MORTGAGE,2.0,MEDICAL,A,9.392745258631441,8.94,0.21,0,9,0
26,10.596659732783579,MORTGAGE,10.0,HOMEIMPROVEMENT,C,9.392745258631441,13.49,0.3,0,2,0
33,10.714439990727769,RENT,13.0,EDUCATION,C,8.824824939175638,11.22,0.15,1,6,1
33,11.461642696843066,RENT,6.0,HOMEIMPROVEMENT,A,8.071218539969863,7.51,0.03,0,5,0
21,10.085850775128717,RENT,1.0,VENTURE,B,8.77971129020447,12.53,0.27,0,2,0
29,11.211833885608513,MORTGAGE,3.0,EDUCATION,D,8.006700845440367,16.32,0.04,0,6,1
39,10.645448706505872,RENT,4.0,MEDICAL,C,8.77971129020447,13.99,0.15,1,14,0
30,11.58989576532275,MORTGAGE,14.0,HOMEIMPROVEMENT,B,8.517393171418904,10.99,0.05,0,5,0
26,10.645448706505872,RENT,4.0,DEBTCONSOLIDATION,B,7.719129840906732,10.38,0.05,0,4,0
22,10.423798052313334,RENT,1.0,EDUCATION,D,8.699681400989514,12.86,0.18,0,4,1
29,10.896757843893464,MORTGAGE,7.0,MEDICAL,F,9.60245002503719,18.53,0.27,1,8,1
23,10.968146564052885,RENT,1.0,MEDICAL,C,9.36314729221994,13.47,0.2,0,2,0
24,11.156264806643742,MORTGAGE,8.0,VENTURE,B,10.12667110305036,9.62,0.36,0,2,0
24,11.849404844423074,MORTGAGE,8.0,HOMEIMPROVEMENT,B,10.12667110305036,10.36,0.18,0,2,0
25,11.002116507732017,RENT,5.0,EDUCATION,D,8.006700845440367,17.58,0.05,1,2,0
23,10.691967639914864,RENT,0.0,HOMEIMPROVEMENT,F,9.472781556562168,17.26,0.3,1,3,1
36,11.082157933374816,MORTGAGE,3.0,VENTURE,C,8.294299608857235,13.48,0.06,1,12,0
24,10.714439990727769,RENT,3.0,PERSONAL,A,8.962007209588313,7.51,0.17,0,2,0
27,10.714439990727769,MORTGAGE,4.0,EDUCATION,B,9.210440366976517,10.65,0.22,0,8,0
22,11.289794413577894,RENT,3.0,PERSONAL,D,10.432673587634051,14.54,0.42,1,4,1
43,10.896757843893464,RENT,0.0,EDUCATION,A,9.074062353683555,7.29,0.16,0,14,0
45,10.510559281627845,OWN,7.0,PERSONAL,A,7.601402334583733,7.51,0.05,0,16,0
31,11.264476926102367,RENT,15.0,EDUCATION,C,9.210440366976517,14.27,0.13,0,10,1
22,9.980494888896912,RENT,0.0,MEDICAL,C,8.476579508530941,13.49,0.22,0,3,0
23,10.950824090522445,OWN,7.0,EDUCATION,B,8.343077871169383,10.51,0.07,0,4,0
23,11.23850177707664,RENT,3.0,EDUCATION,D,9.210440366976517,15.37,0.13,0,3,0
21,10.668978650219241,RENT,5.0,VENTURE,D,9.04793908261736,15.58,0.2,0,2,0
30,11.51293546492023,MORTGAGE,13.0,PERSONAL,A,9.210440366976517,6.17,0.1,0,9,0
21,10.503724171902725,RENT,0.0,EDUCATION,A,8.699681400989514,8.63,0.16,0,3,0
35,11.608244735642321,RENT,9.0,DEBTCONSOLIDATION,C,10.12667110305036,13.49,0.23,0,8,0
30,10.043292972227004,RENT,3.0,PERSONAL,C,8.77971129020447,14.72,0.28,0,10,0
22,10.165890277802454,RENT,2.0,MEDICAL,A,8.268988209506656,7.51,0.15,0,3,0
28,11.082157933374816,RENT,13.0,HOMEIMPROVEMENT,A,9.61587214452889,7.51,0.23,0,6,0
28,10.596659732783579,RENT,2.0,MEDICAL,B,9.105090961257085,12.53,0.23,0,5,0
32,10.819798284210286,MORTGAGE,1.0,MEDICAL,B,8.922791623969637,10.39,0.15,0,7,0
29,10.125069885783383,RENT,13.0,VENTURE,A,8.294299608857235,5.42,0.16,0,6,0
25,10.463131911491967,RENT,6.0,PERSONAL,B,8.160803920954665,11.58,0.1,0,3,0
25,10.878141527707198,MORTGAGE,3.0,VENTURE,A,8.476579508530941,5.42,0.09,0,2,0
35,10.308985993422082,RENT,1.0,DEBTCONSOLIDATION,A,8.699681400989514,6.54,0.2,0,6,0
30,11.527823929632195,RENT,2.0,HOMEIMPROVEMENT,B,9.798182590890704,12.18,0.18,0,10,0
23,10.034121000171332,RENT,7.0,VENTURE,A,7.783640596221253,8.94,0.11,0,4,0
32,11.07443600653965,MORTGAGE,3.0,EDUCATION,C,9.873079890114703,13.11,0.3,1,10,1
21,10.896757843893464,RENT,5.0,DEBTCONSOLIDATION,A,8.542080906924017,5.99,0.09,0,4,1
26,10.714439990727769,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8.987321812850125,6.99,0.18,0,2,0
24,11.198173623395657,RENT,2.0,PERSONAL,B,8.612685172875459,11.49,0.08,0,3,0
30,9.392745258631441,RENT,4.0,MEDICAL,C,7.496097345175956,14.35,0.15,1,5,0
27,11.90419022367725,MORTGAGE,4.0,HOMEIMPROVEMENT,B,8.412054873292933,11.49,0.03,0,5,0
34,11.429554725537322,MORTGAGE,14.0,HOMEIMPROVEMENT,B,9.680406499268875,11.11,0.17,0,7,0
30,11.49273296168228,MORTGAGE,6.0,HOMEIMPROVEMENT,B,10.463131911491967,10.59,0.36,0,8,1
35,11.184435286790631,MORTGAGE,2.0,EDUCATION,E,9.90353755128617,16.7,0.28,1,9,1
22,11.595435894542709,MORTGAGE,6.0,EDUCATION,C,9.575052927597383,13.48,0.13,0,3,0
29,10.545367754151743,RENT,3.0,PERSONAL,C,9.648659816955295,12.41,0.41,0,6,1
28,11.225256725762893,MORTGAGE,3.0,HOMEIMPROVEMENT,B,8.699681400989514,11.48,0.08,0,8,0
24,11.06665398721974,MORTGAGE,2.0,DEBTCONSOLIDATION,E,9.392745258631441,17.56,0.19,1,4,1
29,10.874910201848282,MORTGAGE,7.0,VENTURE,A,9.41336284529417,6.62,0.23,0,6,0
24,10.596659732783579,RENT,3.0,VENTURE,A,8.853808274977197,7.88,0.17,0,4,0
23,11.082157933374816,MORTGAGE,7.0,PERSONAL,A,8.517393171418904,7.43,0.08,0,4,0
31,11.289794413577894,MORTGAGE,7.0,PERSONAL,B,10.12667110305036,9.99,0.31,0,10,0
32,10.038236953087743,RENT,2.0,MEDICAL,C,7.0909098220799835,13.22,0.05,0,7,0
31,9.780019638535883,OWN,1.0,EDUCATION,D,7.824445930877619,14.74,0.14,0,10,0
24,11.695255355062795,MORTGAGE,1.0,EDUCATION,F,10.12667110305036,18.53,0.21,0,2,0
22,10.87806606028079,MORTGAGE,4.0,VENTURE,D,8.79497643168877,14.46,0.12,1,4,0
23,11.082157933374816,RENT,0.0,VENTURE,B,8.853808274977197,10.71,0.11,0,2,0
42,10.691967639914864,RENT,0.0,EDUCATION,C,9.036106025364846,13.57,0.19,1,13,1
26,12.25486757159303,RENT,4.0,PERSONAL,C,9.61587214452889,12.99,0.07,0,4,0
30,12.388398368982115,RENT,7.0,PERSONAL,A,9.798182590890704,7.88,0.07,0,10,0
35,9.862717639992917,RENT,4.0,PERSONAL,A,7.0909098220799835,7.29,0.06,0,10,1
31,11.669937760751914,MORTGAGE,5.0,HOMEIMPROVEMENT,A,8.188966863648876,6.91,0.03,0,5,0
32,10.885734550072973,MORTGAGE,8.0,VENTURE,B,7.244941546337007,10.99,0.03,0,6,0
36,11.407576060361786,MORTGAGE,13.0,EDUCATION,A,9.392745258631441,6.62,0.13,0,13,0
22,11.082142548877775,MORTGAGE,6.0,VENTURE,D,7.824445930877619,14.61,0.04,0,2,0
24,10.596659732783579,OWN,6.0,EDUCATION,A,7.937731775260109,8.49,0.07,0,4,0
26,10.839600519357369,MORTGAGE,10.0,MEDICAL,D,9.472781556562168,15.33,0.25,1,3,1
28,10.819798284210286,RENT,7.0,VENTURE,F,9.546884034617925,19.04,0.28,1,5,0
25,11.055656405795794,MORTGAGE,0.0,EDUCATION,C,9.77571099759397,12.53,0.28,1,4,0
43,11.082157933374816,MORTGAGE,17.0,VENTURE,D,8.881975184248867,16.29,0.11,0,17,0
32,9.798182590890704,RENT,0.0,EDUCATION,D,8.294299608857235,15.2,0.22,0,10,1
28,11.407576060361786,RENT,12.0,PERSONAL,D,9.952325334619427,14.54,0.23,0,9,0
34,10.714439990727769,RENT,3.0,PERSONAL,B,8.853808274977197,11.86,0.16,0,8,0
28,10.934052950707574,RENT,8.0,VENTURE,C,8.881975184248867,11.28,0.13,1,8,0
22,10.778977123006351,RENT,7.0,VENTURE,E,8.922791623969637,17.04,0.16,1,2,0
25,10.819798284210286,MORTGAGE,9.0,PERSONAL,C,9.90353755128617,15.27,0.4,0,4,0
22,10.915106645867503,MORTGAGE,7.0,VENTURE,A,8.006700845440367,5.99,0.05,0,4,0
37,11.384535120197711,MORTGAGE,3.0,EDUCATION,B,9.564582358673212,11.89,0.16,0,14,0
24,12.206077645517674,RENT,8.0,VENTURE,B,9.392745258631441,12.69,0.06,0,2,0
27,10.621156599402811,RENT,0.0,MEDICAL,C,9.210440366976517,14.27,0.24,1,6,0
29,11.184435286790631,RENT,8.0,HOMEIMPROVEMENT,B,9.923339198238729,11.49,0.28,0,7,0
49,10.819798284210286,MORTGAGE,8.0,PERSONAL,C,9.670987868797893,14.26,0.32,0,17,0
34,11.561725152903833,MORTGAGE,14.0,VENTURE,A,9.392745258631441,6.99,0.11,0,5,0
24,11.51289546452022,RENT,0.0,HOMEIMPROVEMENT,C,9.90353755128617,14.22,0.2,1,3,0
23,10.586609649448985,MORTGAGE,8.0,MEDICAL,A,9.018089684104343,9.32,0.21,0,3,0
23,10.463131911491967,RENT,1.0,EDUCATION,A,9.210440366976517,5.79,0.29,0,2,0
24,10.128269760518846,MORTGAGE,1.0,VENTURE,A,8.517393171418904,5.79,0.2,0,4,0
27,10.348205424565993,RENT,0.0,MEDICAL,A,8.699681400989514,9.63,0.19,0,8,0
41,11.51293546492023,RENT,3.0,VENTURE,B,9.392745258631441,10.74,0.12,0,12,0
25,11.51293546492023,RENT,9.0,PERSONAL,D,8.699681400989514,14.42,0.06,1,3,0
31,10.778977123006351,RENT,11.0,MEDICAL,B,7.601402334583733,10.65,0.04,0,6,0
26,10.373522431293592,RENT,10.0,PERSONAL,C,8.517393171418904,12.53,0.16,1,3,0
23,10.890516298915625,MORTGAGE,7.0,DEBTCONSOLIDATION,B,9.61587214452889,10.75,0.28,0,2,0
22,10.63106031411106,RENT,2.0,MEDICAL,C,9.741027444837728,12.87,0.41,0,3,1
31,10.491301994830229,RENT,3.0,DEBTCONSOLIDATION,A,8.699681400989514,8.9,0.17,0,9,0
22,10.714439990727769,RENT,4.0,DEBTCONSOLIDATION,A,8.594339400592892,7.29,0.12,0,2,0
